period,block_number,num_transactions,inversion_count,inversion_rate,max_possible_inversions
STABLE_PRE_MERGE_2022,15000946,144,388,0.03768453768453769,10296
STABLE_PRE_MERGE_2022,15000947,223,295,0.011917747343756313,24753
STABLE_PRE_MERGE_2022,15000948,409,3373,0.040426194927848894,83436
STABLE_PRE_MERGE_2022,15000949,85,93,0.026050420168067228,3570
STABLE_PRE_MERGE_2022,15000950,198,337,0.01727939291391068,19503
STABLE_PRE_MERGE_2022,15000951,246,859,0.02850506056080969,30135
STABLE_PRE_MERGE_2022,15000952,162,821,0.0629552948393528,13041
STABLE_PRE_MERGE_2022,15000953,80,5,0.0015822784810126582,3160
STABLE_PRE_MERGE_2022,15000954,268,291,0.008133489854100284,35778
STABLE_PRE_MERGE_2022,15000955,192,0,0.0,18336
STABLE_PRE_MERGE_2022,15000956,348,1935,0.032048096988969495,60378
STABLE_PRE_MERGE_2022,15000957,31,70,0.15053763440860216,465
STABLE_PRE_MERGE_2022,15000958,386,2804,0.03773635690734136,74305
STABLE_PRE_MERGE_2022,15000959,132,12,0.0013879250520471894,8646
STABLE_PRE_MERGE_2022,15000960,563,1683,0.01063823062773778,158203
STABLE_PRE_MERGE_2022,15000961,14,13,0.14285714285714285,91
STABLE_PRE_MERGE_2022,15000962,6,0,0.0,15
STABLE_PRE_MERGE_2022,15000963,50,85,0.06938775510204082,1225
STABLE_PRE_MERGE_2022,15000964,212,1514,0.06769203254940535,22366
STABLE_PRE_MERGE_2022,15000965,237,702,0.02510190946148895,27966
STABLE_PRE_MERGE_2022,15000966,102,299,0.0580469811687051,5151
STABLE_PRE_MERGE_2022,15000967,68,101,0.04433713784021071,2278
STABLE_PRE_MERGE_2022,15000968,117,760,0.11199528440907751,6786
STABLE_PRE_MERGE_2022,15000969,148,896,0.08236808236808237,10878
STABLE_PRE_MERGE_2022,15000970,41,0,0.0,820
STABLE_PRE_MERGE_2022,15000971,326,6025,0.11373289287399717,52975
STABLE_PRE_MERGE_2022,15000972,41,0,0.0,820
STABLE_PRE_MERGE_2022,15000973,65,0,0.0,2080
STABLE_PRE_MERGE_2022,15000974,128,721,0.08870570866141732,8128
STABLE_PRE_MERGE_2022,15000975,76,0,0.0,2850
STABLE_PRE_MERGE_2022,15000976,48,35,0.03102836879432624,1128
STABLE_PRE_MERGE_2022,15000977,240,821,0.028626220362622037,28680
STABLE_PRE_MERGE_2022,15000978,66,292,0.13613053613053613,2145
STABLE_PRE_MERGE_2022,15000979,343,1913,0.03261555248665882,58653
STABLE_PRE_MERGE_2022,15000980,56,119,0.07727272727272727,1540
STABLE_PRE_MERGE_2022,15000981,246,594,0.019711299153807864,30135
STABLE_PRE_MERGE_2022,15000982,33,0,0.0,528
STABLE_PRE_MERGE_2022,15000983,23,63,0.2490118577075099,253
STABLE_PRE_MERGE_2022,15000984,7,0,0.0,21
STABLE_PRE_MERGE_2022,15000985,549,3673,0.024417321473681412,150426
STABLE_PRE_MERGE_2022,15000986,301,851,0.01884828349944629,45150
STABLE_PRE_MERGE_2022,15000987,475,4254,0.037788141239173886,112575
STABLE_PRE_MERGE_2022,15000988,139,159,0.016578041914294652,9591
STABLE_PRE_MERGE_2022,15000989,145,0,0.0,10440
STABLE_PRE_MERGE_2022,15000990,181,20,0.0012277470841006752,16290
STABLE_PRE_MERGE_2022,15000991,33,73,0.13825757575757575,528
STABLE_PRE_MERGE_2022,15000992,117,390,0.05747126436781609,6786
STABLE_PRE_MERGE_2022,15000993,313,907,0.018575407553043335,48828
STABLE_PRE_MERGE_2022,15000994,99,392,0.08080808080808081,4851
STABLE_PRE_MERGE_2022,15000995,372,1107,0.0160420832971046,69006
STABLE_PRE_MERGE_2022,15000996,187,0,0.0,17391
STABLE_PRE_MERGE_2022,15000997,391,46,0.0006033182503770739,76245
STABLE_PRE_MERGE_2022,15000998,28,26,0.06878306878306878,378
STABLE_PRE_MERGE_2022,15000999,227,2898,0.11297805153795173,25651
STABLE_PRE_MERGE_2022,15001000,34,65,0.11586452762923351,561
STABLE_POST_MERGE_2022,16000000,211,0,0.0,22155
STABLE_POST_MERGE_2022,16000001,123,744,0.09916033586565375,7503
STABLE_POST_MERGE_2022,16000002,90,644,0.16079900124843946,4005
STABLE_POST_MERGE_2022,16000003,91,202,0.04932844932844933,4095
STABLE_POST_MERGE_2022,16000004,130,188,0.022420989862850328,8385
STABLE_POST_MERGE_2022,16000005,104,205,0.03827483196415235,5356
STABLE_POST_MERGE_2022,16000006,97,0,0.0,4656
STABLE_POST_MERGE_2022,16000007,105,109,0.019963369963369962,5460
STABLE_POST_MERGE_2022,16000008,83,384,0.11284161034381428,3403
STABLE_POST_MERGE_2022,16000009,100,0,0.0,4950
STABLE_POST_MERGE_2022,16000010,109,212,0.036017669045191984,5886
STABLE_POST_MERGE_2022,16000011,127,80,0.009998750156230472,8001
STABLE_POST_MERGE_2022,16000012,154,603,0.05118411000763942,11781
STABLE_POST_MERGE_2022,16000013,93,239,0.05586722767648434,4278
STABLE_POST_MERGE_2022,16000014,130,3,0.00035778175313059033,8385
STABLE_POST_MERGE_2022,16000015,78,0,0.0,3003
STABLE_POST_MERGE_2022,16000016,134,570,0.06396588486140725,8911
STABLE_POST_MERGE_2022,16000017,101,0,0.0,5050
STABLE_POST_MERGE_2022,16000018,65,0,0.0,2080
STABLE_POST_MERGE_2022,16000019,146,779,0.07359470949456778,10585
STABLE_POST_MERGE_2022,16000020,101,1,0.00019801980198019803,5050
STABLE_POST_MERGE_2022,16000021,116,144,0.02158920539730135,6670
STABLE_POST_MERGE_2022,16000022,145,306,0.029310344827586206,10440
STABLE_POST_MERGE_2022,16000023,113,427,0.06747787610619468,6328
STABLE_POST_MERGE_2022,16000024,150,272,0.024340044742729307,11175
STABLE_POST_MERGE_2022,16000025,79,122,0.039597533268419347,3081
STABLE_POST_MERGE_2022,16000026,103,271,0.051589567865981345,5253
STABLE_POST_MERGE_2022,16000027,148,406,0.03732303732303732,10878
STABLE_POST_MERGE_2022,16000028,97,184,0.03951890034364261,4656
STABLE_POST_MERGE_2022,16000029,103,0,0.0,5253
STABLE_POST_MERGE_2022,16000030,76,80,0.028070175438596492,2850
STABLE_POST_MERGE_2022,16000031,169,872,0.06142575373344604,14196
STABLE_POST_MERGE_2022,16000032,130,378,0.04508050089445438,8385
STABLE_POST_MERGE_2022,16000033,123,0,0.0,7503
STABLE_POST_MERGE_2022,16000034,87,119,0.0318096765570703,3741
STABLE_POST_MERGE_2022,16000035,69,491,0.2092924126172208,2346
STABLE_POST_MERGE_2022,16000036,88,563,0.14707419017763845,3828
STABLE_POST_MERGE_2022,16000037,123,140,0.018659202985472478,7503
STABLE_POST_MERGE_2022,16000038,89,93,0.023748723186925433,3916
STABLE_POST_MERGE_2022,16000039,39,0,0.0,741
STABLE_POST_MERGE_2022,16000040,140,389,0.03997944501541624,9730
STABLE_POST_MERGE_2022,16000041,32,0,0.0,496
STABLE_POST_MERGE_2022,16000042,219,552,0.023124293075279627,23871
STABLE_POST_MERGE_2022,16000043,186,419,0.024353385643708224,17205
STABLE_POST_MERGE_2022,16000044,184,316,0.018769303872653836,16836
STABLE_POST_MERGE_2022,16000045,25,0,0.0,300
STABLE_POST_MERGE_2022,16000046,231,218,0.008206286467156033,26565
STABLE_POST_MERGE_2022,16000047,132,837,0.09680777238029147,8646
STABLE_POST_MERGE_2022,16000048,132,17,0.001966227157066852,8646
STABLE_POST_MERGE_2022,16000049,116,2,0.0002998500749625187,6670
STABLE_POST_MERGE_2022,16000050,92,0,0.0,4186
STABLE_POST_MERGE_2022,16000051,125,123,0.015870967741935485,7750
STABLE_POST_MERGE_2022,16000052,77,0,0.0,2926
STABLE_POST_MERGE_2022,16000053,144,968,0.09401709401709402,10296
STABLE_POST_MERGE_2022,16000054,80,0,0.0,3160
STABLE_POST_MERGE_2022,16000055,98,2,0.00042078687144961075,4753
STABLE_POST_MERGE_2022,16000056,125,457,0.05896774193548387,7750
STABLE_POST_MERGE_2022,16000057,132,145,0.016770761045570206,8646
STABLE_POST_MERGE_2022,16000058,86,170,0.046511627906976744,3655
STABLE_POST_MERGE_2022,16000059,113,38,0.0060050568900126425,6328
STABLE_POST_MERGE_2022,16000060,147,465,0.043332401453732176,10731
STABLE_POST_MERGE_2022,16000061,113,256,0.040455120101137804,6328
STABLE_POST_MERGE_2022,16000062,114,993,0.15416860735910573,6441
STABLE_POST_MERGE_2022,16000063,70,0,0.0,2415
STABLE_POST_MERGE_2022,16000064,198,32,0.0016407732143772754,19503
STABLE_POST_MERGE_2022,16000065,103,190,0.03616980772891681,5253
STABLE_POST_MERGE_2022,16000066,114,88,0.013662474770998292,6441
STABLE_POST_MERGE_2022,16000067,105,0,0.0,5460
STABLE_POST_MERGE_2022,16000068,146,653,0.06169107227208313,10585
STABLE_POST_MERGE_2022,16000069,116,202,0.030284857571214394,6670
STABLE_POST_MERGE_2022,16000070,174,116,0.007707129094412331,15051
STABLE_POST_MERGE_2022,16000071,232,1224,0.04567845947156292,26796
STABLE_POST_MERGE_2022,16000072,107,296,0.05219538000352671,5671
STABLE_POST_MERGE_2022,16000073,40,0,0.0,780
STABLE_POST_MERGE_2022,16000074,361,0,0.0,64980
STABLE_POST_MERGE_2022,16000075,267,435,0.012249725437188478,35511
STABLE_POST_MERGE_2022,16000076,198,0,0.0,19503
STABLE_POST_MERGE_2022,16000077,107,0,0.0,5671
STABLE_POST_MERGE_2022,16000078,109,821,0.13948352021746518,5886
STABLE_POST_MERGE_2022,16000079,134,156,0.01750645269891146,8911
STABLE_POST_MERGE_2022,16000080,92,0,0.0,4186
STABLE_POST_MERGE_2022,16000081,83,158,0.04642962092271525,3403
STABLE_POST_MERGE_2022,16000082,115,99,0.015102974828375287,6555
STABLE_POST_MERGE_2022,16000083,107,0,0.0,5671
STABLE_POST_MERGE_2022,16000084,84,56,0.01606425702811245,3486
STABLE_POST_MERGE_2022,16000085,124,139,0.018227117755048518,7626
STABLE_POST_MERGE_2022,16000086,124,424,0.05559926567007606,7626
STABLE_POST_MERGE_2022,16000087,98,294,0.061855670103092786,4753
STABLE_POST_MERGE_2022,16000088,99,0,0.0,4851
STABLE_POST_MERGE_2022,16000089,117,331,0.04877689360447981,6786
STABLE_POST_MERGE_2022,16000090,94,658,0.15053763440860216,4371
STABLE_POST_MERGE_2022,16000091,102,255,0.04950495049504951,5151
STABLE_POST_MERGE_2022,16000092,135,222,0.024543946932006632,9045
STABLE_POST_MERGE_2022,16000093,90,615,0.15355805243445692,4005
STABLE_POST_MERGE_2022,16000094,125,0,0.0,7750
STABLE_POST_MERGE_2022,16000095,94,0,0.0,4371
STABLE_POST_MERGE_2022,16000096,105,0,0.0,5460
STABLE_POST_MERGE_2022,16000097,155,44,0.003686635944700461,11935
STABLE_POST_MERGE_2022,16000098,130,12,0.0014311270125223613,8385
STABLE_POST_MERGE_2022,16000099,101,138,0.027326732673267327,5050
STABLE_POST_MERGE_2022,16000100,104,78,0.014563106796116505,5356
STABLE_POST_MERGE_2022,16000101,88,12,0.003134796238244514,3828
STABLE_POST_MERGE_2022,16000102,125,191,0.02464516129032258,7750
STABLE_POST_MERGE_2022,16000103,106,159,0.02857142857142857,5565
STABLE_POST_MERGE_2022,16000104,97,219,0.047036082474226804,4656
STABLE_POST_MERGE_2022,16000105,104,330,0.06161314413741598,5356
STABLE_POST_MERGE_2022,16000106,112,110,0.017696267696267698,6216
STABLE_POST_MERGE_2022,16000107,106,80,0.014375561545372867,5565
STABLE_POST_MERGE_2022,16000108,141,246,0.02492401215805471,9870
STABLE_POST_MERGE_2022,16000109,109,274,0.04655113829425756,5886
STABLE_POST_MERGE_2022,16000110,104,675,0.1260268857356236,5356
STABLE_POST_MERGE_2022,16000111,51,67,0.05254901960784314,1275
STABLE_POST_MERGE_2022,16000112,207,742,0.03480136954176633,21321
STABLE_POST_MERGE_2022,16000113,66,0,0.0,2145
STABLE_POST_MERGE_2022,16000114,117,0,0.0,6786
STABLE_POST_MERGE_2022,16000115,71,99,0.03983903420523139,2485
STABLE_POST_MERGE_2022,16000116,106,201,0.03611859838274933,5565
STABLE_POST_MERGE_2022,16000117,126,879,0.11161904761904762,7875
STABLE_POST_MERGE_2022,16000118,109,207,0.035168195718654434,5886
STABLE_POST_MERGE_2022,16000119,106,0,0.0,5565
STABLE_POST_MERGE_2022,16000120,107,0,0.0,5671
STABLE_POST_MERGE_2022,16000121,106,0,0.0,5565
STABLE_POST_MERGE_2022,16000122,140,874,0.08982528263103802,9730
STABLE_POST_MERGE_2022,16000123,93,285,0.06661991584852735,4278
STABLE_POST_MERGE_2022,16000124,114,211,0.032758888371370906,6441
STABLE_POST_MERGE_2022,16000125,96,160,0.03508771929824561,4560
STABLE_POST_MERGE_2022,16000126,105,0,0.0,5460
STABLE_POST_MERGE_2022,16000127,91,0,0.0,4095
STABLE_POST_MERGE_2022,16000128,59,0,0.0,1711
STABLE_POST_MERGE_2022,16000129,140,454,0.046659815005138744,9730
STABLE_POST_MERGE_2022,16000130,105,70,0.01282051282051282,5460
STABLE_POST_MERGE_2022,16000131,115,0,0.0,6555
STABLE_POST_MERGE_2022,16000132,116,188,0.028185907046476763,6670
STABLE_POST_MERGE_2022,16000133,50,0,0.0,1225
STABLE_POST_MERGE_2022,16000134,122,0,0.0,7381
STABLE_POST_MERGE_2022,16000135,97,0,0.0,4656
STABLE_POST_MERGE_2022,16000136,102,356,0.06911279363230441,5151
STABLE_POST_MERGE_2022,16000137,24,0,0.0,276
STABLE_POST_MERGE_2022,16000138,190,1374,0.07652464494569758,17955
STABLE_POST_MERGE_2022,16000139,92,1249,0.2983755375059723,4186
STABLE_POST_MERGE_2022,16000140,113,884,0.13969658659924147,6328
STABLE_POST_MERGE_2022,16000141,47,27,0.02497687326549491,1081
STABLE_POST_MERGE_2022,16000142,214,1091,0.047869773156070376,22791
STABLE_POST_MERGE_2022,16000143,88,101,0.02638453500522466,3828
STABLE_POST_MERGE_2022,16000144,97,151,0.03243127147766323,4656
STABLE_POST_MERGE_2022,16000145,89,103,0.026302349336057202,3916
STABLE_POST_MERGE_2022,16000146,201,0,0.0,20100
STABLE_POST_MERGE_2022,16000147,210,0,0.0,21945
STABLE_POST_MERGE_2022,16000148,109,968,0.16445803601766903,5886
STABLE_POST_MERGE_2022,16000149,253,238,0.007465963987703118,31878
STABLE_POST_MERGE_2022,16000150,36,34,0.05396825396825397,630
STABLE_POST_MERGE_2022,16000151,359,176,0.0027388307060269837,64261
STABLE_POST_MERGE_2022,16000152,107,647,0.11408922588608711,5671
STABLE_POST_MERGE_2022,16000153,81,0,0.0,3240
STABLE_POST_MERGE_2022,16000154,102,325,0.06309454474859251,5151
STABLE_POST_MERGE_2022,16000155,43,0,0.0,903
STABLE_POST_MERGE_2022,16000156,177,0,0.0,15576
STABLE_POST_MERGE_2022,16000157,145,59,0.005651340996168582,10440
STABLE_POST_MERGE_2022,16000158,140,115,0.011819116135662899,9730
STABLE_POST_MERGE_2022,16000159,222,1141,0.04651257592434063,24531
STABLE_POST_MERGE_2022,16000160,134,112,0.012568735271013355,8911
STABLE_POST_MERGE_2022,16000161,131,295,0.03464474456840869,8515
STABLE_POST_MERGE_2022,16000162,90,1102,0.2751560549313358,4005
STABLE_POST_MERGE_2022,16000163,92,302,0.07214524605828954,4186
STABLE_POST_MERGE_2022,16000164,132,352,0.04071246819338423,8646
STABLE_POST_MERGE_2022,16000165,110,405,0.06755629691409508,5995
STABLE_POST_MERGE_2022,16000166,123,0,0.0,7503
STABLE_POST_MERGE_2022,16000167,108,924,0.15991692627206647,5778
STABLE_POST_MERGE_2022,16000168,111,391,0.06404586404586404,6105
STABLE_POST_MERGE_2022,16000169,125,980,0.12645161290322582,7750
STABLE_POST_MERGE_2022,16000170,99,8,0.0016491445062873633,4851
STABLE_POST_MERGE_2022,16000171,191,246,0.01355745384403417,18145
STABLE_POST_MERGE_2022,16000172,67,0,0.0,2211
STABLE_POST_MERGE_2022,16000173,143,843,0.0830296464099281,10153
STABLE_POST_MERGE_2022,16000174,111,260,0.042588042588042586,6105
STABLE_POST_MERGE_2022,16000175,88,465,0.12147335423197492,3828
STABLE_POST_MERGE_2022,16000176,108,81,0.014018691588785047,5778
STABLE_POST_MERGE_2022,16000177,111,159,0.026044226044226043,6105
STABLE_POST_MERGE_2022,16000178,108,117,0.020249221183800622,5778
STABLE_POST_MERGE_2022,16000179,123,233,0.031054244968679194,7503
STABLE_POST_MERGE_2022,16000180,128,85,0.010457677165354331,8128
STABLE_POST_MERGE_2022,16000181,88,0,0.0,3828
STABLE_POST_MERGE_2022,16000182,108,442,0.07649705780546902,5778
STABLE_POST_MERGE_2022,16000183,114,269,0.04176370128861978,6441
STABLE_POST_MERGE_2022,16000184,99,523,0.10781282209853639,4851
STABLE_POST_MERGE_2022,16000185,104,76,0.014189693801344288,5356
STABLE_POST_MERGE_2022,16000186,21,0,0.0,210
STABLE_POST_MERGE_2022,16000187,163,526,0.039839430432477466,13203
STABLE_POST_MERGE_2022,16000188,118,174,0.025206431986093004,6903
STABLE_POST_MERGE_2022,16000189,87,85,0.0227211975407645,3741
STABLE_POST_MERGE_2022,16000190,95,13,0.0029115341545352742,4465
STABLE_POST_MERGE_2022,16000191,200,492,0.024723618090452263,19900
STABLE_POST_MERGE_2022,16000192,106,0,0.0,5565
STABLE_POST_MERGE_2022,16000193,172,366,0.024887800897592818,14706
STABLE_POST_MERGE_2022,16000194,113,762,0.12041719342604298,6328
STABLE_POST_MERGE_2022,16000195,104,82,0.015309932785660941,5356
STABLE_POST_MERGE_2022,16000196,133,58,0.006607427660059239,8778
STABLE_POST_MERGE_2022,16000197,186,449,0.026097064806742225,17205
STABLE_POST_MERGE_2022,16000198,124,1,0.00013113034356150013,7626
STABLE_POST_MERGE_2022,16000199,115,327,0.04988558352402746,6555
STABLE_POST_MERGE_2022,16000200,132,110,0.01272264631043257,8646
STABLE_POST_MERGE_2022,16000201,122,58,0.007858013819265682,7381
STABLE_POST_MERGE_2022,16000202,81,25,0.007716049382716049,3240
STABLE_POST_MERGE_2022,16000203,138,1384,0.146408547551042,9453
STABLE_POST_MERGE_2022,16000204,27,0,0.0,351
STABLE_POST_MERGE_2022,16000205,162,0,0.0,13041
STABLE_POST_MERGE_2022,16000206,88,141,0.03683385579937304,3828
STABLE_POST_MERGE_2022,16000207,115,184,0.028070175438596492,6555
STABLE_POST_MERGE_2022,16000208,75,135,0.04864864864864865,2775
STABLE_POST_MERGE_2022,16000209,22,0,0.0,231
STABLE_POST_MERGE_2022,16000210,206,639,0.030262846317783566,21115
STABLE_POST_MERGE_2022,16000211,45,0,0.0,990
STABLE_POST_MERGE_2022,16000212,146,934,0.0882380727444497,10585
STABLE_POST_MERGE_2022,16000213,128,36,0.0044291338582677165,8128
STABLE_POST_MERGE_2022,16000214,123,524,0.06983873117419699,7503
STABLE_POST_MERGE_2022,16000215,173,0,0.0,14878
STABLE_POST_MERGE_2022,16000216,26,0,0.0,325
STABLE_POST_MERGE_2022,16000217,135,439,0.04853510226644555,9045
STABLE_POST_MERGE_2022,16000218,135,1037,0.1146489773355445,9045
STABLE_POST_MERGE_2022,16000219,145,590,0.05651340996168582,10440
STABLE_POST_MERGE_2022,16000220,340,927,0.016085372201978136,57630
STABLE_POST_MERGE_2022,16000221,186,0,0.0,17205
STABLE_POST_MERGE_2022,16000222,283,1800,0.045109390271408166,39903
STABLE_POST_MERGE_2022,16000223,138,217,0.02295567544694806,9453
STABLE_POST_MERGE_2022,16000224,126,623,0.0791111111111111,7875
STABLE_POST_MERGE_2022,16000225,143,598,0.058898847631242,10153
STABLE_POST_MERGE_2022,16000226,86,773,0.21149110807113544,3655
STABLE_POST_MERGE_2022,16000227,47,3,0.0027752081406105457,1081
STABLE_POST_MERGE_2022,16000228,183,623,0.03741067675493905,16653
STABLE_POST_MERGE_2022,16000229,152,880,0.07668177065179504,11476
STABLE_POST_MERGE_2022,16000230,132,483,0.05586398334489938,8646
STABLE_POST_MERGE_2022,16000231,99,0,0.0,4851
STABLE_POST_MERGE_2022,16000232,127,315,0.03937007874015748,8001
STABLE_POST_MERGE_2022,16000233,72,864,0.3380281690140845,2556
STABLE_POST_MERGE_2022,16000234,138,785,0.0830424203956416,9453
STABLE_POST_MERGE_2022,16000235,103,172,0.03274319436512469,5253
STABLE_POST_MERGE_2022,16000236,108,498,0.08618899273104881,5778
STABLE_POST_MERGE_2022,16000237,105,160,0.029304029304029304,5460
STABLE_POST_MERGE_2022,16000238,103,0,0.0,5253
STABLE_POST_MERGE_2022,16000239,144,228,0.022144522144522144,10296
STABLE_POST_MERGE_2022,16000240,133,200,0.0227842333105491,8778
STABLE_POST_MERGE_2022,16000241,104,935,0.17457057505601195,5356
STABLE_POST_MERGE_2022,16000242,145,206,0.019731800766283523,10440
STABLE_POST_MERGE_2022,16000243,134,1278,0.1434182471103131,8911
STABLE_POST_MERGE_2022,16000244,116,115,0.017241379310344827,6670
STABLE_POST_MERGE_2022,16000245,128,0,0.0,8128
STABLE_POST_MERGE_2022,16000246,73,0,0.0,2628
STABLE_POST_MERGE_2022,16000247,131,225,0.026423957721667644,8515
STABLE_POST_MERGE_2022,16000248,119,55,0.007833641931348811,7021
STABLE_POST_MERGE_2022,16000249,99,0,0.0,4851
STABLE_POST_MERGE_2022,16000250,136,27,0.0029411764705882353,9180
STABLE_POST_MERGE_2022,16000251,113,10,0.0015802781289506952,6328
STABLE_POST_MERGE_2022,16000252,116,123,0.018440779610194902,6670
STABLE_POST_MERGE_2022,16000253,105,213,0.03901098901098901,5460
STABLE_POST_MERGE_2022,16000254,127,264,0.032995875515560553,8001
STABLE_POST_MERGE_2022,16000255,17,0,0.0,136
STABLE_POST_MERGE_2022,16000256,229,286,0.01095533593809852,26106
STABLE_POST_MERGE_2022,16000257,145,283,0.02710727969348659,10440
STABLE_POST_MERGE_2022,16000258,105,397,0.07271062271062272,5460
STABLE_POST_MERGE_2022,16000259,90,19,0.004744069912609238,4005
STABLE_POST_MERGE_2022,16000260,143,547,0.05387570176302571,10153
STABLE_POST_MERGE_2022,16000261,149,487,0.044168329403228734,11026
STABLE_POST_MERGE_2022,16000262,89,273,0.06971399387129724,3916
STABLE_POST_MERGE_2022,16000263,104,314,0.05862584017923824,5356
STABLE_POST_MERGE_2022,16000264,197,17,0.0008805552677923961,19306
STABLE_POST_MERGE_2022,16000265,147,749,0.06979778212654925,10731
STABLE_POST_MERGE_2022,16000266,103,409,0.07786027032172092,5253
STABLE_POST_MERGE_2022,16000267,119,471,0.06708446090300527,7021
STABLE_POST_MERGE_2022,16000268,135,307,0.03394140409065782,9045
STABLE_POST_MERGE_2022,16000269,161,1592,0.12360248447204969,12880
STABLE_POST_MERGE_2022,16000270,115,400,0.06102212051868802,6555
STABLE_POST_MERGE_2022,16000271,116,746,0.11184407796101949,6670
STABLE_POST_MERGE_2022,16000272,118,0,0.0,6903
STABLE_POST_MERGE_2022,16000273,43,78,0.08637873754152824,903
STABLE_POST_MERGE_2022,16000274,229,103,0.003945453152531985,26106
STABLE_POST_MERGE_2022,16000275,96,174,0.038157894736842106,4560
STABLE_POST_MERGE_2022,16000276,56,0,0.0,1540
STABLE_POST_MERGE_2022,16000277,85,0,0.0,3570
STABLE_POST_MERGE_2022,16000278,237,304,0.010870342558821426,27966
STABLE_POST_MERGE_2022,16000279,171,1,6.879944960440316e-05,14535
STABLE_POST_MERGE_2022,16000280,99,21,0.004329004329004329,4851
STABLE_POST_MERGE_2022,16000281,109,234,0.039755351681957186,5886
STABLE_POST_MERGE_2022,16000282,159,93,0.007403869118700741,12561
STABLE_POST_MERGE_2022,16000283,69,612,0.2608695652173913,2346
STABLE_POST_MERGE_2022,16000284,139,357,0.03722239599624648,9591
STABLE_POST_MERGE_2022,16000285,93,635,0.14843384759233286,4278
STABLE_POST_MERGE_2022,16000286,99,12,0.0024737167594310453,4851
STABLE_POST_MERGE_2022,16000287,113,171,0.02702275600505689,6328
STABLE_POST_MERGE_2022,16000288,137,274,0.029411764705882353,9316
STABLE_POST_MERGE_2022,16000289,44,4,0.004228329809725159,946
STABLE_POST_MERGE_2022,16000290,324,624,0.011925237931429881,52326
STABLE_POST_MERGE_2022,16000291,110,631,0.10525437864887406,5995
STABLE_POST_MERGE_2022,16000292,70,131,0.054244306418219465,2415
STABLE_POST_MERGE_2022,16000293,208,341,0.015839836492010404,21528
STABLE_POST_MERGE_2022,16000294,179,799,0.050153788211662796,15931
STABLE_POST_MERGE_2022,16000295,36,4,0.006349206349206349,630
STABLE_POST_MERGE_2022,16000296,294,2159,0.05012653525574052,43071
STABLE_POST_MERGE_2022,16000297,228,2302,0.08895586985083855,25878
STABLE_POST_MERGE_2022,16000298,143,220,0.021668472372697724,10153
STABLE_POST_MERGE_2022,16000299,205,1443,0.06901004304160689,20910
STABLE_POST_MERGE_2022,16000300,95,113,0.025307950727883537,4465
STABLE_POST_MERGE_2022,16000301,127,831,0.10386201724784402,8001
STABLE_POST_MERGE_2022,16000302,121,505,0.06955922865013774,7260
STABLE_POST_MERGE_2022,16000303,112,1110,0.17857142857142858,6216
STABLE_POST_MERGE_2022,16000304,154,2,0.0001697648756472286,11781
STABLE_POST_MERGE_2022,16000305,93,277,0.06474988312295465,4278
STABLE_POST_MERGE_2022,16000306,82,804,0.24209575429087624,3321
STABLE_POST_MERGE_2022,16000307,127,1067,0.1333583302087239,8001
STABLE_POST_MERGE_2022,16000308,124,376,0.04930500917912405,7626
STABLE_POST_MERGE_2022,16000309,124,101,0.013244164699711514,7626
STABLE_POST_MERGE_2022,16000310,87,30,0.00801924619085806,3741
STABLE_POST_MERGE_2022,16000311,119,227,0.032331576698476,7021
STABLE_POST_MERGE_2022,16000312,32,97,0.19556451612903225,496
STABLE_POST_MERGE_2022,16000313,153,63,0.005417956656346749,11628
STABLE_POST_MERGE_2022,16000314,175,502,0.03297208538587849,15225
STABLE_POST_MERGE_2022,16000315,88,1438,0.37565308254963425,3828
STABLE_POST_MERGE_2022,16000316,107,450,0.07935108446482102,5671
STABLE_POST_MERGE_2022,16000317,97,236,0.0506872852233677,4656
STABLE_POST_MERGE_2022,16000318,107,79,0.013930523717157467,5671
STABLE_POST_MERGE_2022,16000319,62,568,0.3003701745108408,1891
STABLE_POST_MERGE_2022,16000320,96,0,0.0,4560
STABLE_POST_MERGE_2022,16000321,126,435,0.05523809523809524,7875
STABLE_POST_MERGE_2022,16000322,97,793,0.17031786941580757,4656
STABLE_POST_MERGE_2022,16000323,179,609,0.038227355470466386,15931
STABLE_POST_MERGE_2022,16000324,53,564,0.409288824383164,1378
STABLE_POST_MERGE_2022,16000325,124,10,0.0013113034356150013,7626
STABLE_POST_MERGE_2022,16000326,75,133,0.04792792792792793,2775
STABLE_POST_MERGE_2022,16000327,101,548,0.10851485148514851,5050
STABLE_POST_MERGE_2022,16000328,84,403,0.11560527825588067,3486
STABLE_POST_MERGE_2022,16000329,108,78,0.013499480789200415,5778
STABLE_POST_MERGE_2022,16000330,93,0,0.0,4278
STABLE_POST_MERGE_2022,16000331,76,48,0.016842105263157894,2850
STABLE_POST_MERGE_2022,16000332,108,90,0.01557632398753894,5778
STABLE_POST_MERGE_2022,16000333,111,287,0.047010647010647014,6105
STABLE_POST_MERGE_2022,16000334,84,286,0.08204245553643144,3486
STABLE_POST_MERGE_2022,16000335,95,332,0.07435610302351624,4465
STABLE_POST_MERGE_2022,16000336,49,0,0.0,1176
STABLE_POST_MERGE_2022,16000337,149,273,0.02475965898784691,11026
STABLE_POST_MERGE_2022,16000338,138,1127,0.1192214111922141,9453
STABLE_POST_MERGE_2022,16000339,188,1606,0.09136420525657071,17578
STABLE_POST_MERGE_2022,16000340,169,574,0.04043392504930966,14196
